found_at,is_viable,review_status,review_reason,tier,zip_code,market_priority,market_region,market_score,market_strategies,risk_flags,growth_score,growth_signals,reasons,id,address,normalized_address,lat,lng,distance_km,land_price,lot_size_sqft,lot_size_acres,price_per_acre,arv,arv_source,arv_comps_count,arv_confidence,total_cost,purchase_closing_cost,contingency_cost,site_prep_cost,impact_fees,profit,margin,profit_stress,margin_stress,rent_monthly,noi_annual,cap_rate,dscr,cash_on_cash,sensitivity_top,flood_zone,land_to_total_investment,land_to_arv,zoning,url
2026-07-06T08:32:03+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,34785,fora da tese principal,,0.0,,ZIP fora das teses priorizadas no relatório; margem negativa no cenario pessimista,,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -101,000, margem -13.8% | ✗ margem 2.5% < alvo 18% | ✗ terreno 27.7% do investimento total > 27% | ✓ lote 160,736 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.6h | listado ha 1.4d | MLS: StellarMLS G5114681 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","County-Road,-513,-Wildwood,-FL-34785","County Road, 513, Wildwood, FL 34785",,28.812043,-82.033893,70.8,220000,,,,814000,rentcast_avm,10,,793560,4400,25410,15000,20000,20440,0.025,-101000,-0.138,,,,,,,,0.277,0.270,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,33597,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -39% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -39% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -226,157, margem -56.7% | ✗ margem -31.4% < alvo 18% | ✓ terreno 9.1% do investimento total ≤ 27% | ✓ lote 50,530 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.2h | listado ha 1.3d | MLS: HernandoCounty 2260061 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","Idlewood-Dr,-Webster,-FL-33597","Idlewood Dr, Webster, FL 33597",,28.537459,-82.167954,77.1,53000,,,,443000,rentcast_avm,10,,582220,1060,25410,15000,20000,-139220,-0.314,-226157,-0.567,,,,,,,,0.091,0.120,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,33597,fora da tese principal,,0.0,,ZIP fora das teses priorizadas no relatório; margem negativa no cenario pessimista; FEMA flood zone AE / SFHA,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 15,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -49,923, margem -16.9% | ✓ terreno US$ 47,250 ≤ teto US$ 50,000 | ✗ margem 0.6% < alvo 18% | ✓ terreno 14.4% do investimento total ≤ 27% | ✓ lote 50,530 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.2h | listado ha 1.3d | MLS: StellarMLS S5153130 | ⚠ FEMA flood zone AE / SFHA","7352-Willoughby-Dr,-Webster,-FL-33597","7352 Willoughby Dr, Webster, FL 33597",7352 WILLOUGHBY DR WEBSTER FL 33597,28.539295,-82.168876,77.2,47250,,,,329000,rentcast_avm,10,,327158,945,11760,25000,15000,1842,0.006,-49923,-0.169,,,,,,,,0.144,0.144,,
2026-07-07T06:43:41+00:00,no,radar_zoneamento_pendente,numeros bons; falta confirmar zoneamento,Baixo padrão,33597,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge +35% da premissa (US$ 315,000) — conferir comps",0.0,0 escolas em 3 km; 0 comercios em 3 km,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 15,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge +35% da premissa (US$ 315,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ 43,190, margem 11.3% | ✓ terreno US$ 35,000 ≤ teto US$ 50,000 | ✓ margem 24.5% ≥ alvo 18% | ✓ terreno 10.9% do investimento total ≤ 27% | ✓ lote 50,530 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.2h | listado ha 1.3d | MLS: StellarMLS W7887300 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","33240-Tombstone-St,-Webster,-FL-33597","33240 Tombstone St, Webster, FL 33597",33240 TOMBSTONE ST WEBSTER FL 33597,28.561777,-82.19545,79.8,35000,,,,424000,rentcast_avm,10,,320210,700,11760,25000,15000,103790,0.245,43190,0.113,,,,,,,,0.109,0.083,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,33597,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -39% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -39% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -232,267, margem -58.4% | ✗ margem -32.9% < alvo 18% | ✓ terreno 9.8% do investimento total ≤ 27% | ✓ lote 50,530 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.3h | listado ha 1.3d | MLS: StellarMLS S5153128 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","34253-Berryhill-Dr,-Webster,-FL-33597","34253 Berryhill Dr, Webster, FL 33597",34253 BERRYHILL DR WEBSTER FL 33597,28.531907,-82.177151,78.0,57750,,,,442000,rentcast_avm,10,,587422,1155,25410,15000,20000,-145422,-0.329,-232267,-0.584,,,,,,,,0.098,0.131,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,33597,fora da tese principal,,0.0,,ZIP fora das teses priorizadas no relatório; margem negativa no cenario pessimista,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 15,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -69,205, margem -25.7% | ✓ terreno US$ 42,000 ≤ teto US$ 50,000 | ✗ margem -6.8% < alvo 18% | ✓ terreno 13.2% do investimento total ≤ 27% | ✓ lote 34,848 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.3h | listado ha 1.3d | MLS: StellarMLS S5153135 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","34039-August-Ave,-Webster,-FL-33597","34039 August Ave, Webster, FL 33597",34039 AUGUST AVE WEBSTER FL 33597,28.525283,-82.186029,78.9,42000,,,,299000,rentcast_avm,10,,319230,840,11760,25000,15000,-20230,-0.068,-69205,-0.257,,,,,,,,0.132,0.140,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,32736,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -28% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -28% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -223,031, margem -47.6% | ✗ margem -24.7% < alvo 18% | ✓ terreno 16.8% do investimento total ≤ 27% | ✓ lote 54,886 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.4h | listado ha 1.3d | MLS: StellarMLS V4950030 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","32402-Pine-Rd,-Eustis,-FL-32736","32402 Pine Rd, Eustis, FL 32736",32402 PINE RD EUSTIS FL 32736,28.949052,-81.41868,45.8,109000,,,,521000,rentcast_avm,10,,649840,2180,25410,15000,20000,-128840,-0.247,-223031,-0.476,,,,,,,,0.168,0.209,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Alto padrão,34748,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -78% da premissa (US$ 2,080,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Alto padrão | • custos de lote: US$ 30,000 preparação + US$ 15,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | • custos de lote calibrados para county lake | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -78% da premissa (US$ 2,080,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -2,486,496, margem -590.3% | ✗ margem -495.2% < alvo 22% | ✗ terreno 46.7% do investimento total > 27% | ✓ lote 885,139 sqft ≥ 12,000 | ✓ zoneamento residencial | ⚠ segmento exige análise manual de localização/bairro antes de virar alerta | status fonte: Active | visto pela fonte ha 0.4h | listado ha 1.3d | MLS: StellarMLS O6422781 | ✓ uso do solo via GIS fl_saude_parcelas_county: vacant residential (DOR_UC=000) | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","Hampton-Rd,-Leesburg,-FL-34748","Hampton Rd, Leesburg, FL 34748",,28.7940977,-81.89284617,57.6,1300000,,,,468000,rentcast_avm,10,,2785440,26000,70000,30000,15000,-2317440,-4.952,-2486496,-5.903,,,,,,,,0.467,2.778,vacant residential,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,32725,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -46% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -46% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -292,427, margem -82.7% | ✗ margem -53.5% < alvo 18% | ✓ terreno 12.4% do investimento total ≤ 27% | ✓ lote 10,454 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.0h | listado ha 1.3d | MLS: MyStateMLS 11870514 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","1041-Feather-Dr,-Deltona,-FL-32725","1041 Feather Dr, Deltona, FL 32725",1041 FEATHER DR DELTONA FL 32725,28.924134,-81.247293,44.8,75000,,,,393000,rentcast_avm,10,,603140,1500,25410,15000,20000,-210140,-0.535,-292427,-0.827,,,,,,,,0.124,0.191,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,32141,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -48% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -48% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -387,284, margem -113.5% | ✗ margem -80.8% < alvo 18% | ✓ terreno 21.9% do investimento total ≤ 27% | ✓ lote 26,572 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.0h | listado ha 1.3d | MLS: DaytonaBeachArea 1228276 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","S-Ridgewood-Ave,-Edgewater,-FL-32141","S Ridgewood Ave, Edgewater, FL 32141",,28.932417,-80.878152,65.6,149900,,,,379000,rentcast_avm,10,,685299,2998,25410,15000,20000,-306299,-0.808,-387284,-1.135,,,,,,,,0.219,0.396,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,32713,Monitorar,Apopka / DeBary / DeLand / SunRail-TOD,6.5,land banking; TOD; townhomes; workforce rentals,horizonte mais longo; checar absorcao; checar utilities e access roads; margem negativa no cenario pessimista,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 12,000 impact fees | • mercado: Monitorar - Apopka / DeBary / DeLand / SunRail-TOD (32713) | ⚠ horizonte mais longo | ⚠ checar absorcao | ⚠ checar utilities e access roads | • custos de lote calibrados para county volusia | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -56,869, margem -20.1% | ✓ terreno US$ 44,900 ≤ teto US$ 50,000 | ✗ margem -2.1% < alvo 18% | ✓ terreno 14.0% do investimento total ≤ 27% | ✓ lote 9,148 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.0h | listado ha 1.3d | MLS: DaytonaBeachArea 1228290 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","246-Clara-Vista-St,-Debary,-FL-32713","246 Clara Vista St, Debary, FL 32713",246 CLARA VISTA ST DEBARY FL 32713,28.870483,-81.302365,37.7,44900,,,,314000,rentcast_avm,10,,320499,898,11760,25000,12000,-6499,-0.021,-56869,-0.201,,,,,,,,0.140,0.143,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,32724,Monitorar,Apopka / DeBary / DeLand / SunRail-TOD,6.5,land banking; TOD; townhomes; workforce rentals,horizonte mais longo; checar absorcao; checar utilities e access roads; margem negativa no cenario pessimista; FEMA flood zone A / SFHA,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 12,000 impact fees | • mercado: Monitorar - Apopka / DeBary / DeLand / SunRail-TOD (32724) | ⚠ horizonte mais longo | ⚠ checar absorcao | ⚠ checar utilities e access roads | • custos de lote calibrados para county volusia | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -23,053, margem -7.8% | ✓ terreno US$ 26,500 ≤ teto US$ 50,000 | ✗ margem 8.7% < alvo 18% | ✓ terreno 8.8% do investimento total ≤ 27% | ✓ lote 11,326 sqft ≥ 5,000 | ✓ zoneamento residencial | status fonte: Active | visto pela fonte ha 1.1h | listado ha 1.3d | MLS: DaytonaBeachArea 1228293 | ✓ uso do solo via GIS fl_saude_parcelas_county: vacant residential (DOR_UC=000) | ⚠ FEMA flood zone A / SFHA","2345-9th-Ave,-Deland,-FL-32724","2345 9th Ave, Deland, FL 32724",2345 9TH AVE DELAND FL 32724,29.070699,-81.247144,60.6,26500,,,,330000,rentcast_avm,10,,301195,530,11760,25000,12000,28805,0.087,-23053,-0.078,,,,,,,,0.088,0.080,vacant residential,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,32725,fora da tese principal,,0.0,,ZIP fora das teses priorizadas no relatório; margem negativa no cenario pessimista,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 15,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -38,617, margem -13.7% | ✓ terreno US$ 25,000 ≤ teto US$ 50,000 | ✗ margem 3.7% < alvo 18% | ✓ terreno 8.3% do investimento total ≤ 27% | ✓ lote 65,340 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.1h | listado ha 1.3d | MLS: StellarMLS O6422722 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","North-Rd,-Deltona,-FL-32725","North Rd, Deltona, FL 32725",,28.877386,-81.265889,39.3,25000,,,,313000,rentcast_avm,10,,301340,500,11760,25000,15000,11660,0.037,-38617,-0.137,,,,,,,,0.083,0.080,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,32738,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -42% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -42% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -297,467, margem -78.7% | ✗ margem -50.6% < alvo 18% | ✓ terreno 15.8% do investimento total ≤ 27% | ✓ lote 10,019 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.1h | listado ha 1.3d | MLS: StellarMLS S5153125 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","2251-Florida-Dr,-Deltona,-FL-32738","2251 Florida Dr, Deltona, FL 32738",2251 FL DR DELTONA FL 32738,28.927755,-81.184107,47.3,99900,,,,420000,rentcast_avm,10,,632669,1998,25410,15000,20000,-212669,-0.506,-297467,-0.787,,,,,,,,0.158,0.238,,
2026-07-07T06:43:41+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,32724,Monitorar,Apopka / DeBary / DeLand / SunRail-TOD,6.5,land banking; TOD; townhomes; workforce rentals,horizonte mais longo; checar absorcao; checar utilities e access roads; margem negativa no cenario pessimista; FEMA flood zone A / SFHA,,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 12,000 impact fees | • mercado: Monitorar - Apopka / DeBary / DeLand / SunRail-TOD (32724) | ⚠ horizonte mais longo | ⚠ checar absorcao | ⚠ checar utilities e access roads | • custos de lote calibrados para county volusia | ✓ ARV por comps RentCast (10 comps) | • pessimista (ARV −10%, obra +10%): lucro US$ -36,373, margem -12.2% | ✓ terreno US$ 38,500 ≤ teto US$ 50,000 | ✗ margem 4.7% < alvo 18% | ✓ terreno 12.2% do investimento total ≤ 27% | ✓ lote 11,326 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.2h | listado ha 1.3d | MLS: StellarMLS V4950075 | ⚠ FEMA flood zone A / SFHA","10th-Ave,-Deland,-FL-32724","10th Ave, Deland, FL 32724",,29.054715,-81.245746,58.9,38500,,,,330000,rentcast_avm,10,,314515,770,11760,25000,12000,15485,0.047,-36373,-0.122,,,,,,,,0.122,0.117,,
2026-07-07T08:13:28+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,33837,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -48% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -48% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -415,982, margem -122.3% | ✗ margem -88.6% < alvo 18% | ✓ terreno 24.5% do investimento total ≤ 27% | ✓ lote 21,780 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 0.3h | listado ha 3.3d | MLS: StellarMLS O6422094 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","North-Blvd-W,-Davenport,-FL-33837","North Blvd W, Davenport, FL 33837",,28.165194,-81.614254,47.5,175000,,,,378000,rentcast_avm,10,,713090,3500,25410,15000,20000,-335090,-0.886,-415982,-1.223,,,,,,,,0.245,0.463,,
2026-07-07T08:13:28+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,32754,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -20% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -20% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -384,548, margem -73.7% | ✗ margem -49.1% < alvo 18% | ✗ terreno 34.6% do investimento total > 27% | ✓ lote 435,600 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.6h | listado ha 1.3d | MLS: StellarMLS O6422727 | ✓ FEMA flood zone X (0.2 PCT ANNUAL CHANCE FLOOD HAZARD IN COASTAL ZONE)","Orlando-Ave,-Mims,-FL-32754","Orlando Ave, Mims, FL 32754",,28.72043209,-80.84304979,56.1,299000,,,,580000,rentcast_avm,10,,864870,5980,25410,15000,20000,-284870,-0.491,-384548,-0.737,,,,,,,,0.346,0.516,,
2026-07-07T08:13:28+00:00,no,reprovado,nao passou nos filtros financeiros,Alto padrão,32920,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -38% da premissa (US$ 2,080,000) — conferir comps; margem negativa no cenario pessimista; FEMA flood zone AO (COASTAL FLOODPLAIN) / SFHA",,,"• segmento: Alto padrão | • custos de lote: US$ 30,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -38% da premissa (US$ 2,080,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -1,428,176, margem -123.7% | ✗ margem -92.3% < alvo 22% | ✗ terreno 38.5% do investimento total > 27% | ✓ lote 18,731 sqft ≥ 12,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | ⚠ segmento exige análise manual de localização/bairro antes de virar alerta | status fonte: Active | visto pela fonte ha 1.6h | listado ha 1.3d | MLS: SpaceCoast 1081753 | ⚠ FEMA flood zone AO (COASTAL FLOODPLAIN) / SFHA","301-Buchanan-Ave,-Cape-Canaveral,-FL-32920","301 Buchanan Ave, Cape Canaveral, FL 32920",301 BUCHANAN AVE CAPE CANAVERAL FL 32920,28.381249,-80.60244,77.9,950000,,,,1283000,rentcast_avm,10,,2467140,19000,70000,30000,20000,-1184140,-0.923,-1428176,-1.237,,,,,,,,0.385,0.740,,
2026-07-07T08:13:28+00:00,no,reprovado,nao passou nos filtros financeiros,Médio padrão,32820,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -29% da premissa (US$ 726,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Médio padrão | • custos de lote: US$ 15,000 preparação + US$ 20,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -29% da premissa (US$ 726,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -247,487, margem -53.6% | ✗ margem -30.0% < alvo 18% | ✓ terreno 18.7% do investimento total ≤ 27% | ✓ lote 14,810 sqft ≥ 7,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 1.7h | listado ha 1.3d | MLS: StellarMLS O6417088 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","3rd-Ave,-Orlando,-FL-32820","3rd Ave, Orlando, FL 32820",,28.555836,-81.102298,27.1,125000,,,,513000,rentcast_avm,10,,667040,2500,25410,15000,20000,-154040,-0.300,-247487,-0.536,,,,,,,,0.187,0.244,,
2026-07-07T08:13:28+00:00,no,reprovado,nao passou nos filtros financeiros,Alto padrão,32703,Média,Workforce / value-add suburbano,7.0,SFR rentals; small multifamily; workforce housing; value-add,"checar seguranca bloco-a-bloco; checar tax reset/insurance; checar liquidez de saida; ARV dos comps diverge -72% da premissa (US$ 2,080,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Alto padrão | • custos de lote: US$ 30,000 preparação + US$ 25,000 impact fees | • mercado: Média - Workforce / value-add suburbano (32703) | ⚠ checar seguranca bloco-a-bloco | ⚠ checar tax reset/insurance | ⚠ checar liquidez de saida | • custos de lote calibrados para county orange | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -72% da premissa (US$ 2,080,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -1,322,920, margem -251.3% | ✗ margem -195.4% < alvo 22% | ✓ terreno 19.1% do investimento total ≤ 27% | ✓ lote 37,462 sqft ≥ 12,000 | ✓ zoneamento residencial | ⚠ segmento exige análise manual de localização/bairro antes de virar alerta | status fonte: Active | visto pela fonte ha 1.7h | listado ha 0.3d | MLS: BeachesMLS B26049428 | ✓ uso do solo via GIS fl_saude_parcelas_county: vacant residential (DOR_UC=001) | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","Sand-Ave,-Apopka,-FL-32703","Sand Ave, Apopka, FL 32703",,28.671678,-81.488111,18.3,330000,,,,585000,rentcast_avm,10,,1728100,6600,70000,30000,25000,-1143100,-1.954,-1322920,-2.513,,,,,,,,0.191,0.564,vacant residential,
2026-07-07T10:13:41+00:00,no,reprovado,nao passou nos filtros financeiros,Baixo padrão,32179,fora da tese principal,,0.0,,"ZIP fora das teses priorizadas no relatório; ARV dos comps diverge -27% da premissa (US$ 315,000) — conferir comps; margem negativa no cenario pessimista",,,"• segmento: Baixo padrão | • custos de lote: US$ 25,000 preparação + US$ 15,000 impact fees | • mercado: fora da tese principal | ⚠ ZIP fora das teses priorizadas no relatório | ✓ ARV por comps RentCast (10 comps) | ⚠ ARV dos comps diverge -27% da premissa (US$ 315,000) — conferir comps | • pessimista (ARV −10%, obra +10%): lucro US$ -96,156, margem -46.5% | ✓ terreno US$ 14,250 ≤ teto US$ 50,000 | ✗ margem -23.3% < alvo 18% | ✓ terreno 5.0% do investimento total ≤ 27% | ✓ lote 10,454 sqft ≥ 5,000 | ✗ zoneamento desconhecido; exige conferência antes do alerta | status fonte: Active | visto pela fonte ha 2.0h | listado ha 1.4d | MLS: StellarMLS A4698288 | ✓ FEMA flood zone X (AREA OF MINIMAL FLOOD HAZARD)","76-Fisher-Run-Ter,-Ocklawaha,-FL-32179","76 Fisher Run Ter, Ocklawaha, FL 32179",76 FISHER RUN TER OCKLAWAHA FL 32179,29.058631,-81.873702,75.3,14250,,,,230000,rentcast_avm,10,,283598,285,11760,25000,15000,-53598,-0.233,-96156,-0.465,,,,,,,,0.050,0.062,,
